[17:11:26] Starting load test
[17:11:26] MIG Config: all-7g.40gb
[17:11:26] Ollama Replicas: 7
[17:11:26] Total requests: 300
[17:11:26] Concurrency: 300
[17:11:26] Output tokens (effort): 25
[17:11:26] Prometheus URL: http://10.146.0.55:30090
[17:11:26] DCGM/Prometheus nominal sample interval: 5s
[17:11:26] Delayed activity wait timeout: 25s
[17:11:26] Checking required DCGM metrics
Prometheus preflight OK (DCGM_FI_PROF_GR_ENGINE_ACTIVE=1, DCGM_FI_PROF_DRAM_ACTIVE=1, DCGM_FI_DEV_FB_USED=1, DCGM_FI_DEV_FB_FREE=1, DCGM_FI_DEV_POWER_USAGE=1)
[17:11:27] REQUEST: 296 - STARTED in background (active_jobs=296)
[17:11:27] REQUEST: 297 - STARTED in background (active_jobs=297)
[17:11:27] REQUEST: 298 - STARTED in background (active_jobs=298)
[17:11:27] REQUEST: 299 - STARTED in background (active_jobs=299)
[17:11:27] REQUEST: 300 - STARTED in background (active_jobs=300)
[17:11:27] WAITING -> active_jobs=300
[17:11:27] RESUMING -> a request finished (active_jobs=299)
[17:11:27] ALL REQUESTS LAUNCHED
[17:11:27] WAITING for remaining requests to finish (active_jobs=299)
[17:11:27] REQUEST COMPLETED -> remaining active_jobs=298
[17:11:27] WAITING for remaining requests to finish (active_jobs=298)
[17:11:27] REQUEST COMPLETED -> remaining active_jobs=297
[17:11:27] WAITING for remaining requests to finish (active_jobs=297)
[17:11:27] REQUEST COMPLETED -> remaining active_jobs=296
[17:11:27] WAITING for remaining requests to finish (active_jobs=296)
[17:11:27] REQUEST: 9 - COMPLETED
[17:11:27] REQUEST COMPLETED -> remaining active_jobs=295
[17:11:27] WAITING for remaining requests to finish (active_jobs=295)
[17:11:27] REQUEST: 15 - COMPLETED
[17:11:27] REQUEST COMPLETED -> remaining active_jobs=294
[17:11:27] WAITING for remaining requests to finish (active_jobs=294)
[17:11:28] REQUEST: 13 - COMPLETED
[17:11:28] REQUEST COMPLETED -> remaining active_jobs=293
[17:11:28] WAITING for remaining requests to finish (active_jobs=293)
[17:11:28] REQUEST: 41 - COMPLETED
[17:11:28] REQUEST COMPLETED -> remaining active_jobs=292
[17:11:28] WAITING for remaining requests to finish (active_jobs=292)
[17:11:28] REQUEST: 8 - COMPLETED
[17:11:28] REQUEST COMPLETED -> remaining active_jobs=291
[17:11:28] WAITING for remaining requests to finish (active_jobs=291)
[17:11:28] REQUEST: 40 - COMPLETED
[17:11:28] REQUEST COMPLETED -> remaining active_jobs=290
[17:11:28] WAITING for remaining requests to finish (active_jobs=290)
[17:11:28] REQUEST: 7 - COMPLETED
[17:11:28] REQUEST COMPLETED -> remaining active_jobs=289
[17:11:28] WAITING for remaining requests to finish (active_jobs=289)
[17:11:28] REQUEST: 10 - COMPLETED
[17:11:28] REQUEST COMPLETED -> remaining active_jobs=288
[17:11:28] REQUEST: 25 - COMPLETED
[17:11:28] WAITING for remaining requests to finish (active_jobs=288)
[17:11:28] REQUEST COMPLETED -> remaining active_jobs=287
[17:11:28] WAITING for remaining requests to finish (active_jobs=287)
[17:11:28] REQUEST: 70 - COMPLETED
[17:11:28] REQUEST: 34 - COMPLETED
[17:11:28] REQUEST COMPLETED -> remaining active_jobs=286
[17:11:28] WAITING for remaining requests to finish (active_jobs=286)
[17:11:28] REQUEST COMPLETED -> remaining active_jobs=285
[17:11:28] WAITING for remaining requests to finish (active_jobs=285)
[17:11:29] REQUEST: 14 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=284
[17:11:29] WAITING for remaining requests to finish (active_jobs=284)
[17:11:29] REQUEST: 71 - COMPLETED
[17:11:29] REQUEST: 1 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=283
[17:11:29] WAITING for remaining requests to finish (active_jobs=283)
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=282
[17:11:29] WAITING for remaining requests to finish (active_jobs=282)
[17:11:29] REQUEST: 20 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=281
[17:11:29] WAITING for remaining requests to finish (active_jobs=281)
[17:11:29] REQUEST: 39 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=280
[17:11:29] WAITING for remaining requests to finish (active_jobs=280)
[17:11:29] REQUEST: 43 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=279
[17:11:29] WAITING for remaining requests to finish (active_jobs=279)
[17:11:29] REQUEST: 4 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=278
[17:11:29] WAITING for remaining requests to finish (active_jobs=278)
[17:11:29] REQUEST: 52 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=277
[17:11:29] WAITING for remaining requests to finish (active_jobs=277)
[17:11:29] REQUEST: 107 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=276
[17:11:29] WAITING for remaining requests to finish (active_jobs=276)
[17:11:29] REQUEST: 64 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=275
[17:11:29] WAITING for remaining requests to finish (active_jobs=275)
[17:11:29] REQUEST: 54 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=274
[17:11:29] WAITING for remaining requests to finish (active_jobs=274)
[17:11:29] REQUEST: 67 - COMPLETED
[17:11:29] REQUEST COMPLETED -> remaining active_jobs=273
[17:11:29] WAITING for remaining requests to finish (active_jobs=273)
[17:11:30] REQUEST: 22 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=272
[17:11:30] WAITING for remaining requests to finish (active_jobs=272)
[17:11:30] REQUEST: 124 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=271
[17:11:30] WAITING for remaining requests to finish (active_jobs=271)
[17:11:30] REQUEST: 37 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=270
[17:11:30] WAITING for remaining requests to finish (active_jobs=270)
[17:11:30] REQUEST: 47 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=269
[17:11:30] WAITING for remaining requests to finish (active_jobs=269)
[17:11:30] REQUEST: 51 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=268
[17:11:30] WAITING for remaining requests to finish (active_jobs=268)
[17:11:30] REQUEST: 36 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=267
[17:11:30] WAITING for remaining requests to finish (active_jobs=267)
[17:11:30] REQUEST: 244 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=266
[17:11:30] WAITING for remaining requests to finish (active_jobs=266)
[17:11:30] REQUEST: 35 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=265
[17:11:30] WAITING for remaining requests to finish (active_jobs=265)
[17:11:30] REQUEST: 29 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=264
[17:11:30] WAITING for remaining requests to finish (active_jobs=264)
[17:11:30] REQUEST: 65 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=263
[17:11:30] WAITING for remaining requests to finish (active_jobs=263)
[17:11:30] REQUEST: 122 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=262
[17:11:30] WAITING for remaining requests to finish (active_jobs=262)
[17:11:30] REQUEST: 69 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=261
[17:11:30] WAITING for remaining requests to finish (active_jobs=261)
[17:11:30] REQUEST: 62 - COMPLETED
[17:11:30] REQUEST COMPLETED -> remaining active_jobs=260
