[16:43:00] Starting load test
[16:43:00] MIG Config: all-1g.5gb
[16:43:00] Ollama Replicas: 7
[16:43:00] Total requests: 500
[16:43:00] Concurrency: 500
[16:43:00] Output tokens (effort): 25
[16:43:00] Prometheus URL: http://10.146.0.55:30090
[16:43:00] DCGM/Prometheus nominal sample interval: 5s
[16:43:00] Delayed activity wait timeout: 25s
[16:43:00] Checking required DCGM metrics
Prometheus preflight OK (DCGM_FI_PROF_GR_ENGINE_ACTIVE=7, DCGM_FI_PROF_DRAM_ACTIVE=7, DCGM_FI_DEV_FB_USED=7, DCGM_FI_DEV_FB_FREE=7, DCGM_FI_DEV_POWER_USAGE=7)
[16:43:01] REQUEST: 298 - STARTED in background (active_jobs=298)
[16:43:01] REQUEST: 299 - STARTED in background (active_jobs=299)
[16:43:01] REQUEST: 300 - STARTED in background (active_jobs=300)
[16:43:01] REQUEST: 301 - STARTED in background (active_jobs=301)
[16:43:01] REQUEST: 302 - STARTED in background (active_jobs=302)
[16:43:01] REQUEST: 303 - STARTED in background (active_jobs=303)
[16:43:01] REQUEST: 304 - STARTED in background (active_jobs=304)
[16:43:01] REQUEST: 305 - STARTED in background (active_jobs=305)
[16:43:01] REQUEST: 306 - STARTED in background (active_jobs=306)
[16:43:01] REQUEST: 307 - STARTED in background (active_jobs=307)
[16:43:01] REQUEST: 308 - STARTED in background (active_jobs=308)
[16:43:01] REQUEST: 309 - STARTED in background (active_jobs=309)
[16:43:01] REQUEST: 310 - STARTED in background (active_jobs=310)
[16:43:01] REQUEST: 311 - STARTED in background (active_jobs=311)
[16:43:01] REQUEST: 312 - STARTED in background (active_jobs=312)
[16:43:01] REQUEST: 313 - STARTED in background (active_jobs=313)
[16:43:01] REQUEST: 314 - STARTED in background (active_jobs=314)
[16:43:01] REQUEST: 315 - STARTED in background (active_jobs=315)
[16:43:01] REQUEST: 316 - STARTED in background (active_jobs=316)
[16:43:01] REQUEST: 317 - STARTED in background (active_jobs=317)
[16:43:01] REQUEST: 318 - STARTED in background (active_jobs=318)
[16:43:01] REQUEST: 319 - STARTED in background (active_jobs=319)
[16:43:01] REQUEST: 320 - STARTED in background (active_jobs=320)
[16:43:01] REQUEST: 321 - STARTED in background (active_jobs=321)
[16:43:01] REQUEST: 322 - STARTED in background (active_jobs=322)
[16:43:01] REQUEST: 323 - STARTED in background (active_jobs=323)
[16:43:01] REQUEST: 324 - STARTED in background (active_jobs=324)
[16:43:01] REQUEST: 325 - STARTED in background (active_jobs=325)
[16:43:01] REQUEST: 326 - STARTED in background (active_jobs=326)
[16:43:01] REQUEST: 327 - STARTED in background (active_jobs=327)
[16:43:01] REQUEST: 328 - STARTED in background (active_jobs=328)
[16:43:01] REQUEST: 329 - STARTED in background (active_jobs=329)
[16:43:01] REQUEST: 330 - STARTED in background (active_jobs=330)
[16:43:01] REQUEST: 331 - STARTED in background (active_jobs=331)
[16:43:01] REQUEST: 332 - STARTED in background (active_jobs=332)
[16:43:01] REQUEST: 333 - STARTED in background (active_jobs=333)
[16:43:01] REQUEST: 334 - STARTED in background (active_jobs=334)
[16:43:01] REQUEST: 335 - STARTED in background (active_jobs=335)
[16:43:01] REQUEST: 20 - COMPLETED
[16:43:01] REQUEST: 336 - STARTED in background (active_jobs=336)
[16:43:01] REQUEST: 337 - STARTED in background (active_jobs=337)
[16:43:01] REQUEST: 338 - STARTED in background (active_jobs=338)
[16:43:01] REQUEST: 339 - STARTED in background (active_jobs=339)
[16:43:01] REQUEST: 340 - STARTED in background (active_jobs=340)
[16:43:01] REQUEST: 341 - STARTED in background (active_jobs=341)
[16:43:01] REQUEST: 342 - STARTED in background (active_jobs=342)
[16:43:01] REQUEST: 343 - STARTED in background (active_jobs=343)
[16:43:01] REQUEST: 344 - STARTED in background (active_jobs=344)
[16:43:01] REQUEST: 345 - STARTED in background (active_jobs=345)
[16:43:01] REQUEST: 346 - STARTED in background (active_jobs=346)
[16:43:01] REQUEST: 347 - STARTED in background (active_jobs=347)
[16:43:01] REQUEST: 348 - STARTED in background (active_jobs=348)
[16:43:01] REQUEST: 349 - STARTED in background (active_jobs=349)
[16:43:01] REQUEST: 350 - STARTED in background (active_jobs=350)
[16:43:01] REQUEST: 351 - STARTED in background (active_jobs=351)
[16:43:01] REQUEST: 352 - STARTED in background (active_jobs=352)
[16:43:01] REQUEST: 353 - STARTED in background (active_jobs=353)
[16:43:01] REQUEST: 354 - STARTED in background (active_jobs=354)
[16:43:01] REQUEST: 355 - STARTED in background (active_jobs=355)
[16:43:01] REQUEST: 356 - STARTED in background (active_jobs=356)
[16:43:01] REQUEST: 357 - STARTED in background (active_jobs=357)
[16:43:01] REQUEST: 358 - STARTED in background (active_jobs=358)
[16:43:01] REQUEST: 359 - STARTED in background (active_jobs=359)
[16:43:01] REQUEST: 360 - STARTED in background (active_jobs=360)
[16:43:01] REQUEST: 361 - STARTED in background (active_jobs=361)
[16:43:01] REQUEST: 362 - STARTED in background (active_jobs=362)
[16:43:01] REQUEST: 363 - STARTED in background (active_jobs=363)
[16:43:01] REQUEST: 364 - STARTED in background (active_jobs=364)
[16:43:01] REQUEST: 365 - STARTED in background (active_jobs=365)
[16:43:01] REQUEST: 366 - STARTED in background (active_jobs=366)
[16:43:01] REQUEST: 367 - STARTED in background (active_jobs=367)
[16:43:01] REQUEST: 368 - STARTED in background (active_jobs=368)
[16:43:01] REQUEST: 369 - STARTED in background (active_jobs=369)
[16:43:01] REQUEST: 370 - STARTED in background (active_jobs=370)
[16:43:01] REQUEST: 371 - STARTED in background (active_jobs=371)
[16:43:01] REQUEST: 372 - STARTED in background (active_jobs=372)
[16:43:01] REQUEST: 373 - STARTED in background (active_jobs=373)
[16:43:01] REQUEST: 374 - STARTED in background (active_jobs=374)
[16:43:01] REQUEST: 375 - STARTED in background (active_jobs=375)
[16:43:01] REQUEST: 376 - STARTED in background (active_jobs=376)
[16:43:01] REQUEST: 377 - STARTED in background (active_jobs=377)
[16:43:01] REQUEST: 378 - STARTED in background (active_jobs=378)
[16:43:01] REQUEST: 379 - STARTED in background (active_jobs=379)
[16:43:01] REQUEST: 380 - STARTED in background (active_jobs=380)
[16:43:01] REQUEST: 381 - STARTED in background (active_jobs=381)
[16:43:01] REQUEST: 382 - STARTED in background (active_jobs=382)
[16:43:01] REQUEST: 383 - STARTED in background (active_jobs=383)
[16:43:01] REQUEST: 384 - STARTED in background (active_jobs=384)
[16:43:01] REQUEST: 385 - STARTED in background (active_jobs=385)
[16:43:01] REQUEST: 386 - STARTED in background (active_jobs=386)
[16:43:01] REQUEST: 387 - STARTED in background (active_jobs=387)
[16:43:01] REQUEST: 388 - STARTED in background (active_jobs=388)
[16:43:01] REQUEST: 389 - STARTED in background (active_jobs=389)
[16:43:01] REQUEST: 390 - STARTED in background (active_jobs=390)
[16:43:01] REQUEST: 391 - STARTED in background (active_jobs=391)
[16:43:01] REQUEST: 392 - STARTED in background (active_jobs=392)
[16:43:01] REQUEST: 393 - STARTED in background (active_jobs=393)
[16:43:01] REQUEST: 394 - STARTED in background (active_jobs=394)
[16:43:01] REQUEST: 395 - STARTED in background (active_jobs=395)
[16:43:01] REQUEST: 396 - STARTED in background (active_jobs=396)
[16:43:01] REQUEST: 397 - STARTED in background (active_jobs=397)
[16:43:01] REQUEST: 398 - STARTED in background (active_jobs=398)
[16:43:01] REQUEST: 399 - STARTED in background (active_jobs=399)
[16:43:01] REQUEST: 400 - STARTED in background (active_jobs=400)
[16:43:01] REQUEST: 401 - STARTED in background (active_jobs=401)
[16:43:01] REQUEST: 402 - STARTED in background (active_jobs=402)
