[17:29:13] Starting load test
[17:29:13] MIG Config: all-3g.20gb
[17:29:13] Ollama Replicas: 1
[17:29:13] Total requests: 300
[17:29:13] Concurrency: 300
[17:29:13] Output tokens (effort): 25
[17:29:13] Prometheus URL: http://10.146.0.55:30090
[17:29:13] DCGM/Prometheus nominal sample interval: 5s
[17:29:13] Delayed activity wait timeout: 25s
[17:29:13] Checking required DCGM metrics
Prometheus preflight OK (DCGM_FI_PROF_GR_ENGINE_ACTIVE=2, DCGM_FI_PROF_DRAM_ACTIVE=2, DCGM_FI_DEV_FB_USED=2, DCGM_FI_DEV_FB_FREE=2, DCGM_FI_DEV_POWER_USAGE=2)
[17:29:14] REQUEST: 119 - STARTED in background (active_jobs=119)
[17:29:14] REQUEST: 120 - STARTED in background (active_jobs=120)
[17:29:14] REQUEST: 121 - STARTED in background (active_jobs=121)
[17:29:14] REQUEST: 122 - STARTED in background (active_jobs=122)
[17:29:14] REQUEST: 123 - STARTED in background (active_jobs=123)
[17:29:14] REQUEST: 124 - STARTED in background (active_jobs=124)
[17:29:14] REQUEST: 125 - STARTED in background (active_jobs=125)
[17:29:14] REQUEST: 126 - STARTED in background (active_jobs=126)
[17:29:14] REQUEST: 127 - STARTED in background (active_jobs=127)
[17:29:14] REQUEST: 128 - STARTED in background (active_jobs=128)
[17:29:14] REQUEST: 129 - STARTED in background (active_jobs=129)
[17:29:14] REQUEST: 130 - STARTED in background (active_jobs=130)
[17:29:14] REQUEST: 131 - STARTED in background (active_jobs=131)
[17:29:14] REQUEST: 132 - STARTED in background (active_jobs=132)
[17:29:14] REQUEST: 133 - STARTED in background (active_jobs=133)
[17:29:14] REQUEST: 134 - STARTED in background (active_jobs=134)
[17:29:14] REQUEST: 135 - STARTED in background (active_jobs=135)
[17:29:14] REQUEST: 136 - STARTED in background (active_jobs=136)
[17:29:14] REQUEST: 137 - STARTED in background (active_jobs=137)
[17:29:14] REQUEST: 138 - STARTED in background (active_jobs=138)
[17:29:14] REQUEST: 139 - STARTED in background (active_jobs=139)
[17:29:14] REQUEST: 140 - STARTED in background (active_jobs=140)
[17:29:14] REQUEST: 141 - STARTED in background (active_jobs=141)
[17:29:14] REQUEST: 142 - STARTED in background (active_jobs=142)
[17:29:14] REQUEST: 143 - STARTED in background (active_jobs=143)
[17:29:14] REQUEST: 144 - STARTED in background (active_jobs=144)
[17:29:14] REQUEST: 145 - STARTED in background (active_jobs=145)
[17:29:14] REQUEST: 146 - STARTED in background (active_jobs=146)
[17:29:14] REQUEST: 147 - STARTED in background (active_jobs=147)
[17:29:14] REQUEST: 148 - STARTED in background (active_jobs=148)
[17:29:14] REQUEST: 149 - STARTED in background (active_jobs=149)
[17:29:14] REQUEST: 150 - STARTED in background (active_jobs=150)
[17:29:14] REQUEST: 151 - STARTED in background (active_jobs=151)
[17:29:14] REQUEST: 152 - STARTED in background (active_jobs=152)
[17:29:14] REQUEST: 153 - STARTED in background (active_jobs=153)
[17:29:14] REQUEST: 154 - STARTED in background (active_jobs=154)
[17:29:14] REQUEST: 155 - STARTED in background (active_jobs=155)
[17:29:14] REQUEST: 156 - STARTED in background (active_jobs=156)
[17:29:14] REQUEST: 157 - STARTED in background (active_jobs=157)
[17:29:14] REQUEST: 158 - STARTED in background (active_jobs=158)
[17:29:14] REQUEST: 159 - STARTED in background (active_jobs=159)
[17:29:14] REQUEST: 160 - STARTED in background (active_jobs=160)
[17:29:14] REQUEST: 161 - STARTED in background (active_jobs=161)
[17:29:14] REQUEST: 162 - STARTED in background (active_jobs=162)
[17:29:14] REQUEST: 163 - STARTED in background (active_jobs=163)
[17:29:14] REQUEST: 164 - STARTED in background (active_jobs=164)
[17:29:14] REQUEST: 165 - STARTED in background (active_jobs=165)
[17:29:14] REQUEST: 166 - STARTED in background (active_jobs=166)
[17:29:14] REQUEST: 167 - STARTED in background (active_jobs=167)
[17:29:14] REQUEST: 168 - STARTED in background (active_jobs=168)
[17:29:14] REQUEST: 169 - STARTED in background (active_jobs=169)
[17:29:14] REQUEST: 170 - STARTED in background (active_jobs=170)
[17:29:14] REQUEST: 171 - STARTED in background (active_jobs=171)
[17:29:14] REQUEST: 172 - STARTED in background (active_jobs=172)
[17:29:14] REQUEST: 173 - STARTED in background (active_jobs=173)
[17:29:14] REQUEST: 174 - STARTED in background (active_jobs=174)
[17:29:14] REQUEST: 175 - STARTED in background (active_jobs=175)
[17:29:14] REQUEST: 176 - STARTED in background (active_jobs=176)
[17:29:14] REQUEST: 177 - STARTED in background (active_jobs=177)
[17:29:14] REQUEST: 178 - STARTED in background (active_jobs=178)
[17:29:14] REQUEST: 179 - STARTED in background (active_jobs=179)
[17:29:14] REQUEST: 180 - STARTED in background (active_jobs=180)
[17:29:14] REQUEST: 181 - STARTED in background (active_jobs=181)
[17:29:14] REQUEST: 182 - STARTED in background (active_jobs=182)
[17:29:14] REQUEST: 183 - STARTED in background (active_jobs=183)
[17:29:14] REQUEST: 184 - STARTED in background (active_jobs=184)
[17:29:14] REQUEST: 185 - STARTED in background (active_jobs=185)
[17:29:14] REQUEST: 186 - STARTED in background (active_jobs=186)
[17:29:14] REQUEST: 187 - STARTED in background (active_jobs=187)
[17:29:14] REQUEST: 188 - STARTED in background (active_jobs=188)
[17:29:14] REQUEST: 189 - STARTED in background (active_jobs=189)
[17:29:14] REQUEST: 190 - STARTED in background (active_jobs=190)
[17:29:14] REQUEST: 191 - STARTED in background (active_jobs=191)
[17:29:14] REQUEST: 192 - STARTED in background (active_jobs=192)
[17:29:14] REQUEST: 193 - STARTED in background (active_jobs=193)
[17:29:14] REQUEST: 194 - STARTED in background (active_jobs=194)
[17:29:14] REQUEST: 195 - STARTED in background (active_jobs=195)
[17:29:14] REQUEST: 196 - STARTED in background (active_jobs=196)
[17:29:14] REQUEST: 197 - STARTED in background (active_jobs=197)
[17:29:14] REQUEST: 198 - STARTED in background (active_jobs=198)
[17:29:14] REQUEST: 199 - STARTED in background (active_jobs=199)
[17:29:14] REQUEST: 200 - STARTED in background (active_jobs=200)
[17:29:14] REQUEST: 201 - STARTED in background (active_jobs=201)
[17:29:14] REQUEST: 202 - STARTED in background (active_jobs=202)
[17:29:14] REQUEST: 203 - STARTED in background (active_jobs=203)
[17:29:14] REQUEST: 204 - STARTED in background (active_jobs=204)
[17:29:14] REQUEST: 205 - STARTED in background (active_jobs=205)
[17:29:14] REQUEST: 206 - STARTED in background (active_jobs=206)
[17:29:14] REQUEST: 207 - STARTED in background (active_jobs=207)
[17:29:14] REQUEST: 208 - STARTED in background (active_jobs=208)
[17:29:14] REQUEST: 209 - STARTED in background (active_jobs=209)
[17:29:14] REQUEST: 210 - STARTED in background (active_jobs=210)
[17:29:14] REQUEST: 211 - STARTED in background (active_jobs=211)
[17:29:14] REQUEST: 212 - STARTED in background (active_jobs=212)
[17:29:14] REQUEST: 213 - STARTED in background (active_jobs=213)
[17:29:14] REQUEST: 214 - STARTED in background (active_jobs=214)
[17:29:14] REQUEST: 215 - STARTED in background (active_jobs=215)
[17:29:14] REQUEST: 216 - STARTED in background (active_jobs=216)
[17:29:14] REQUEST: 217 - STARTED in background (active_jobs=217)
[17:29:14] REQUEST: 218 - STARTED in background (active_jobs=218)
[17:29:14] REQUEST: 219 - STARTED in background (active_jobs=219)
[17:29:14] REQUEST: 220 - STARTED in background (active_jobs=220)
[17:29:14] REQUEST: 221 - STARTED in background (active_jobs=221)
[17:29:14] REQUEST: 222 - STARTED in background (active_jobs=222)
[17:29:14] REQUEST: 223 - STARTED in background (active_jobs=223)
[17:29:14] REQUEST: 224 - STARTED in background (active_jobs=224)
[17:29:14] REQUEST: 225 - STARTED in background (active_jobs=225)
[17:29:14] REQUEST: 226 - STARTED in background (active_jobs=226)
[17:29:14] REQUEST: 227 - STARTED in background (active_jobs=227)
[17:29:14] REQUEST: 228 - STARTED in background (active_jobs=228)
[17:29:14] REQUEST: 229 - STARTED in background (active_jobs=229)
[17:29:14] REQUEST: 230 - STARTED in background (active_jobs=230)
[17:29:14] REQUEST: 231 - STARTED in background (active_jobs=231)
[17:29:14] REQUEST: 232 - STARTED in background (active_jobs=232)
[17:29:14] REQUEST: 233 - STARTED in background (active_jobs=233)
[17:29:14] REQUEST: 234 - STARTED in background (active_jobs=234)
[17:29:14] REQUEST: 235 - STARTED in background (active_jobs=235)
[17:29:14] REQUEST: 236 - STARTED in background (active_jobs=236)
[17:29:14] REQUEST: 237 - STARTED in background (active_jobs=237)
[17:29:14] REQUEST: 238 - STARTED in background (active_jobs=238)
[17:29:14] REQUEST: 239 - STARTED in background (active_jobs=239)
[17:29:14] REQUEST: 240 - STARTED in background (active_jobs=240)
[17:29:14] REQUEST: 241 - STARTED in background (active_jobs=241)
[17:29:14] REQUEST: 242 - STARTED in background (active_jobs=242)
[17:29:14] REQUEST: 243 - STARTED in background (active_jobs=243)
[17:29:14] REQUEST: 244 - STARTED in background (active_jobs=244)
[17:29:14] REQUEST: 245 - STARTED in background (active_jobs=245)
[17:29:14] REQUEST: 246 - STARTED in background (active_jobs=246)
[17:29:14] REQUEST: 247 - STARTED in background (active_jobs=247)
[17:29:14] REQUEST: 248 - STARTED in background (active_jobs=248)
[17:29:14] REQUEST: 249 - STARTED in background (active_jobs=249)
[17:29:14] REQUEST: 250 - STARTED in background (active_jobs=250)
[17:29:14] REQUEST: 251 - STARTED in background (active_jobs=251)
[17:29:14] REQUEST: 252 - STARTED in background (active_jobs=252)
[17:29:14] REQUEST: 253 - STARTED in background (active_jobs=253)
[17:29:14] REQUEST: 254 - STARTED in background (active_jobs=254)
[17:29:14] REQUEST: 255 - STARTED in background (active_jobs=255)
[17:29:14] REQUEST: 256 - STARTED in background (active_jobs=256)
[17:29:14] REQUEST: 257 - STARTED in background (active_jobs=257)
[17:29:14] REQUEST: 258 - STARTED in background (active_jobs=258)
[17:29:14] REQUEST: 259 - STARTED in background (active_jobs=259)
[17:29:14] REQUEST: 260 - STARTED in background (active_jobs=260)
[17:29:14] REQUEST: 261 - STARTED in background (active_jobs=261)
[17:29:14] REQUEST: 262 - STARTED in background (active_jobs=262)
[17:29:14] REQUEST: 263 - STARTED in background (active_jobs=263)
[17:29:14] REQUEST: 264 - STARTED in background (active_jobs=264)
[17:29:14] REQUEST: 265 - STARTED in background (active_jobs=265)
[17:29:14] REQUEST: 266 - STARTED in background (active_jobs=266)
[17:29:14] REQUEST: 267 - STARTED in background (active_jobs=267)
[17:29:14] REQUEST: 268 - STARTED in background (active_jobs=268)
[17:29:14] REQUEST: 269 - STARTED in background (active_jobs=269)
[17:29:14] REQUEST: 270 - STARTED in background (active_jobs=270)
[17:29:14] REQUEST: 271 - STARTED in background (active_jobs=271)
[17:29:14] REQUEST: 272 - STARTED in background (active_jobs=272)
[17:29:14] REQUEST: 273 - STARTED in background (active_jobs=273)
[17:29:14] REQUEST: 274 - STARTED in background (active_jobs=274)
[17:29:14] REQUEST: 275 - STARTED in background (active_jobs=275)
[17:29:14] REQUEST: 276 - STARTED in background (active_jobs=276)
[17:29:14] REQUEST: 277 - STARTED in background (active_jobs=277)
[17:29:14] REQUEST: 278 - STARTED in background (active_jobs=278)
[17:29:14] REQUEST: 279 - STARTED in background (active_jobs=279)
[17:29:14] REQUEST: 280 - STARTED in background (active_jobs=280)
[17:29:14] REQUEST: 281 - STARTED in background (active_jobs=281)
[17:29:14] REQUEST: 282 - STARTED in background (active_jobs=282)
[17:29:14] REQUEST: 283 - STARTED in background (active_jobs=283)
[17:29:14] REQUEST: 284 - STARTED in background (active_jobs=284)
[17:29:14] REQUEST: 285 - STARTED in background (active_jobs=285)
[17:29:14] REQUEST: 286 - STARTED in background (active_jobs=286)
[17:29:14] REQUEST: 287 - STARTED in background (active_jobs=287)
[17:29:14] REQUEST: 288 - STARTED in background (active_jobs=288)
[17:29:14] REQUEST: 289 - STARTED in background (active_jobs=289)
[17:29:14] REQUEST: 290 - STARTED in background (active_jobs=290)
[17:29:14] REQUEST: 291 - STARTED in background (active_jobs=291)
[17:29:14] REQUEST: 292 - STARTED in background (active_jobs=292)
[17:29:14] REQUEST: 293 - STARTED in background (active_jobs=293)
[17:29:14] REQUEST: 294 - STARTED in background (active_jobs=294)
[17:29:14] REQUEST: 295 - STARTED in background (active_jobs=295)
[17:29:14] REQUEST: 296 - STARTED in background (active_jobs=296)
[17:29:14] REQUEST: 297 - STARTED in background (active_jobs=297)
[17:29:14] REQUEST: 298 - STARTED in background (active_jobs=298)
[17:29:14] REQUEST: 299 - STARTED in background (active_jobs=299)
[17:29:14] REQUEST: 300 - STARTED in background (active_jobs=300)
[17:29:14] WAITING -> active_jobs=300
[17:29:15] REQUEST: 5 - COMPLETED
[17:29:15] RESUMING -> a request finished (active_jobs=299)
[17:29:15] ALL REQUESTS LAUNCHED
[17:29:15] WAITING for remaining requests to finish (active_jobs=299)
[17:29:15] REQUEST: 1 - COMPLETED
[17:29:15] REQUEST COMPLETED -> remaining active_jobs=298
[17:29:15] WAITING for remaining requests to finish (active_jobs=298)
[17:29:16] REQUEST: 9 - COMPLETED
[17:29:16] REQUEST COMPLETED -> remaining active_jobs=297
[17:29:16] WAITING for remaining requests to finish (active_jobs=297)
[17:29:16] REQUEST: 36 - COMPLETED
[17:29:16] REQUEST COMPLETED -> remaining active_jobs=296
[17:29:16] WAITING for remaining requests to finish (active_jobs=296)
[17:29:16] REQUEST: 16 - COMPLETED
[17:29:16] REQUEST COMPLETED -> remaining active_jobs=295
[17:29:16] WAITING for remaining requests to finish (active_jobs=295)
[17:29:16] REQUEST: 15 - COMPLETED
[17:29:16] REQUEST COMPLETED -> remaining active_jobs=294
[17:29:16] WAITING for remaining requests to finish (active_jobs=294)
[17:29:16] REQUEST: 93 - COMPLETED
[17:29:16] REQUEST COMPLETED -> remaining active_jobs=293
[17:29:16] WAITING for remaining requests to finish (active_jobs=293)
[17:29:16] REQUEST: 25 - COMPLETED
[17:29:16] REQUEST COMPLETED -> remaining active_jobs=292
[17:29:16] WAITING for remaining requests to finish (active_jobs=292)
[17:29:17] REQUEST: 18 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=291
[17:29:17] WAITING for remaining requests to finish (active_jobs=291)
[17:29:17] REQUEST: 19 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=290
[17:29:17] WAITING for remaining requests to finish (active_jobs=290)
[17:29:17] REQUEST: 35 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=289
[17:29:17] WAITING for remaining requests to finish (active_jobs=289)
[17:29:17] REQUEST: 38 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=288
[17:29:17] WAITING for remaining requests to finish (active_jobs=288)
[17:29:17] REQUEST: 37 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=287
[17:29:17] WAITING for remaining requests to finish (active_jobs=287)
[17:29:17] REQUEST: 6 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=286
[17:29:17] WAITING for remaining requests to finish (active_jobs=286)
[17:29:17] REQUEST: 55 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=285
[17:29:17] WAITING for remaining requests to finish (active_jobs=285)
[17:29:17] REQUEST: 73 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=284
[17:29:17] WAITING for remaining requests to finish (active_jobs=284)
[17:29:17] REQUEST: 268 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=283
[17:29:17] WAITING for remaining requests to finish (active_jobs=283)
[17:29:17] REQUEST: 45 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=282
[17:29:17] WAITING for remaining requests to finish (active_jobs=282)
[17:29:17] REQUEST: 29 - COMPLETED
[17:29:17] REQUEST COMPLETED -> remaining active_jobs=281
[17:29:17] WAITING for remaining requests to finish (active_jobs=281)
[17:29:18] REQUEST: 32 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=280
[17:29:18] WAITING for remaining requests to finish (active_jobs=280)
[17:29:18] REQUEST: 75 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=279
[17:29:18] WAITING for remaining requests to finish (active_jobs=279)
[17:29:18] REQUEST: 86 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=278
[17:29:18] WAITING for remaining requests to finish (active_jobs=278)
[17:29:18] REQUEST: 47 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=277
[17:29:18] WAITING for remaining requests to finish (active_jobs=277)
[17:29:18] REQUEST: 169 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=276
[17:29:18] WAITING for remaining requests to finish (active_jobs=276)
[17:29:18] REQUEST: 79 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=275
[17:29:18] WAITING for remaining requests to finish (active_jobs=275)
[17:29:18] REQUEST: 4 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=274
[17:29:18] WAITING for remaining requests to finish (active_jobs=274)
[17:29:18] REQUEST: 82 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=273
[17:29:18] WAITING for remaining requests to finish (active_jobs=273)
[17:29:18] REQUEST: 24 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=272
[17:29:18] WAITING for remaining requests to finish (active_jobs=272)
[17:29:18] REQUEST: 91 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=271
[17:29:18] WAITING for remaining requests to finish (active_jobs=271)
[17:29:18] REQUEST: 8 - COMPLETED
[17:29:18] REQUEST COMPLETED -> remaining active_jobs=270
[17:29:18] WAITING for remaining requests to finish (active_jobs=270)
[17:29:19] REQUEST: 30 - COMPLETED
[17:29:19] REQUEST COMPLETED -> remaining active_jobs=269
[17:29:19] WAITING for remaining requests to finish (active_jobs=269)
[17:29:19] REQUEST: 2 - COMPLETED
[17:29:19] REQUEST COMPLETED -> remaining active_jobs=268
[17:29:19] WAITING for remaining requests to finish (active_jobs=268)
[17:29:19] REQUEST: 43 - COMPLETED
[17:29:19] REQUEST COMPLETED -> remaining active_jobs=267
[17:29:19] WAITING for remaining requests to finish (active_jobs=267)
[17:29:19] REQUEST: 13 - COMPLETED
[17:29:19] REQUEST COMPLETED -> remaining active_jobs=266
[17:29:19] WAITING for remaining requests to finish (active_jobs=266)
[17:29:19] REQUEST: 88 - COMPLETED
[17:29:19] REQUEST COMPLETED -> remaining active_jobs=265
[17:29:19] WAITING for remaining requests to finish (active_jobs=265)
[17:29:19] REQUEST: 27 - COMPLETED
[17:29:19] REQUEST COMPLETED -> remaining active_jobs=264
[17:29:19] WAITING for remaining requests to finish (active_jobs=264)
[17:29:19] REQUEST: 89 - COMPLETED
[17:29:19] REQUEST COMPLETED -> remaining active_jobs=263
[17:29:19] WAITING for remaining requests to finish (active_jobs=263)
[17:29:19] REQUEST: 98 - COMPLETED
[17:29:19] REQUEST COMPLETED -> remaining active_jobs=262
[17:29:19] WAITING for remaining requests to finish (active_jobs=262)
[17:29:19] REQUEST: 22 - COMPLETED
[17:29:19] REQUEST COMPLETED -> remaining active_jobs=261
[17:29:19] WAITING for remaining requests to finish (active_jobs=261)
[17:29:19] REQUEST: 17 - COMPLETED
[17:29:19] REQUEST COMPLETED -> remaining active_jobs=260
