[16:57:20] Starting load test
[16:57:20] MIG Config: all-7g.40gb
[16:57:20] Ollama Replicas: 1
[16:57:20] Total requests: 300
[16:57:20] Concurrency: 300
[16:57:20] Output tokens (effort): 25
[16:57:20] Prometheus URL: http://10.146.0.55:30090
[16:57:20] DCGM/Prometheus nominal sample interval: 5s
[16:57:20] Delayed activity wait timeout: 25s
[16:57:20] Checking required DCGM metrics
Prometheus preflight OK (DCGM_FI_PROF_GR_ENGINE_ACTIVE=1, DCGM_FI_PROF_DRAM_ACTIVE=1, DCGM_FI_DEV_FB_USED=1, DCGM_FI_DEV_FB_FREE=1, DCGM_FI_DEV_POWER_USAGE=1)
[16:57:21] REQUEST: 169 - STARTED in background (active_jobs=169)
[16:57:21] REQUEST: 170 - STARTED in background (active_jobs=170)
[16:57:21] REQUEST: 171 - STARTED in background (active_jobs=171)
[16:57:21] REQUEST: 172 - STARTED in background (active_jobs=172)
[16:57:21] REQUEST: 173 - STARTED in background (active_jobs=173)
[16:57:21] REQUEST: 174 - STARTED in background (active_jobs=174)
[16:57:21] REQUEST: 175 - STARTED in background (active_jobs=175)
[16:57:21] REQUEST: 176 - STARTED in background (active_jobs=176)
[16:57:21] REQUEST: 177 - STARTED in background (active_jobs=177)
[16:57:21] REQUEST: 178 - STARTED in background (active_jobs=178)
[16:57:21] REQUEST: 179 - STARTED in background (active_jobs=179)
[16:57:21] REQUEST: 180 - STARTED in background (active_jobs=180)
[16:57:21] REQUEST: 181 - STARTED in background (active_jobs=181)
[16:57:21] REQUEST: 182 - STARTED in background (active_jobs=182)
[16:57:21] REQUEST: 183 - STARTED in background (active_jobs=183)
[16:57:21] REQUEST: 184 - STARTED in background (active_jobs=184)
[16:57:21] REQUEST: 185 - STARTED in background (active_jobs=185)
[16:57:21] REQUEST: 186 - STARTED in background (active_jobs=186)
[16:57:21] REQUEST: 187 - STARTED in background (active_jobs=187)
[16:57:21] REQUEST: 188 - STARTED in background (active_jobs=188)
[16:57:21] REQUEST: 189 - STARTED in background (active_jobs=189)
[16:57:21] REQUEST: 190 - STARTED in background (active_jobs=190)
[16:57:21] REQUEST: 191 - STARTED in background (active_jobs=191)
[16:57:21] REQUEST: 192 - STARTED in background (active_jobs=192)
[16:57:21] REQUEST: 193 - STARTED in background (active_jobs=193)
[16:57:21] REQUEST: 194 - STARTED in background (active_jobs=194)
[16:57:21] REQUEST: 195 - STARTED in background (active_jobs=195)
[16:57:21] REQUEST: 196 - STARTED in background (active_jobs=196)
[16:57:21] REQUEST: 197 - STARTED in background (active_jobs=197)
[16:57:21] REQUEST: 198 - STARTED in background (active_jobs=198)
[16:57:21] REQUEST: 199 - STARTED in background (active_jobs=199)
[16:57:21] REQUEST: 200 - STARTED in background (active_jobs=200)
[16:57:21] REQUEST: 201 - STARTED in background (active_jobs=201)
[16:57:21] REQUEST: 202 - STARTED in background (active_jobs=202)
[16:57:21] REQUEST: 203 - STARTED in background (active_jobs=203)
[16:57:21] REQUEST: 204 - STARTED in background (active_jobs=204)
[16:57:21] REQUEST: 205 - STARTED in background (active_jobs=205)
[16:57:21] REQUEST: 206 - STARTED in background (active_jobs=206)
[16:57:21] REQUEST: 207 - STARTED in background (active_jobs=207)
[16:57:21] REQUEST: 208 - STARTED in background (active_jobs=208)
[16:57:21] REQUEST: 209 - STARTED in background (active_jobs=209)
[16:57:21] REQUEST: 210 - STARTED in background (active_jobs=210)
[16:57:21] REQUEST: 211 - STARTED in background (active_jobs=211)
[16:57:21] REQUEST: 212 - STARTED in background (active_jobs=212)
[16:57:21] REQUEST: 213 - STARTED in background (active_jobs=213)
[16:57:21] REQUEST: 214 - STARTED in background (active_jobs=214)
[16:57:21] REQUEST: 215 - STARTED in background (active_jobs=215)
[16:57:21] REQUEST: 216 - STARTED in background (active_jobs=216)
[16:57:21] REQUEST: 217 - STARTED in background (active_jobs=217)
[16:57:21] REQUEST: 218 - STARTED in background (active_jobs=218)
[16:57:21] REQUEST: 219 - STARTED in background (active_jobs=219)
[16:57:21] REQUEST: 220 - STARTED in background (active_jobs=220)
[16:57:21] REQUEST: 5 - COMPLETED
[16:57:21] REQUEST: 221 - STARTED in background (active_jobs=221)
[16:57:21] REQUEST: 222 - STARTED in background (active_jobs=222)
[16:57:21] REQUEST: 223 - STARTED in background (active_jobs=223)
[16:57:21] REQUEST: 224 - STARTED in background (active_jobs=224)
[16:57:21] REQUEST: 225 - STARTED in background (active_jobs=225)
[16:57:21] REQUEST: 226 - STARTED in background (active_jobs=226)
[16:57:21] REQUEST: 227 - STARTED in background (active_jobs=227)
[16:57:21] REQUEST: 228 - STARTED in background (active_jobs=228)
[16:57:21] REQUEST: 229 - STARTED in background (active_jobs=229)
[16:57:21] REQUEST: 230 - STARTED in background (active_jobs=230)
[16:57:21] REQUEST: 231 - STARTED in background (active_jobs=231)
[16:57:21] REQUEST: 232 - STARTED in background (active_jobs=232)
[16:57:21] REQUEST: 233 - STARTED in background (active_jobs=233)
[16:57:21] REQUEST: 234 - STARTED in background (active_jobs=234)
[16:57:21] REQUEST: 235 - STARTED in background (active_jobs=235)
[16:57:21] REQUEST: 236 - STARTED in background (active_jobs=236)
[16:57:21] REQUEST: 237 - STARTED in background (active_jobs=237)
[16:57:21] REQUEST: 238 - STARTED in background (active_jobs=238)
[16:57:21] REQUEST: 239 - STARTED in background (active_jobs=239)
[16:57:21] REQUEST: 240 - STARTED in background (active_jobs=240)
[16:57:21] REQUEST: 241 - STARTED in background (active_jobs=241)
[16:57:21] REQUEST: 242 - STARTED in background (active_jobs=242)
[16:57:21] REQUEST: 243 - STARTED in background (active_jobs=243)
[16:57:21] REQUEST: 244 - STARTED in background (active_jobs=244)
[16:57:21] REQUEST: 245 - STARTED in background (active_jobs=245)
[16:57:21] REQUEST: 246 - STARTED in background (active_jobs=246)
[16:57:21] REQUEST: 247 - STARTED in background (active_jobs=247)
[16:57:21] REQUEST: 248 - STARTED in background (active_jobs=248)
[16:57:21] REQUEST: 249 - STARTED in background (active_jobs=249)
[16:57:21] REQUEST: 250 - STARTED in background (active_jobs=250)
[16:57:21] REQUEST: 251 - STARTED in background (active_jobs=251)
[16:57:21] REQUEST: 252 - STARTED in background (active_jobs=252)
[16:57:21] REQUEST: 253 - STARTED in background (active_jobs=253)
[16:57:21] REQUEST: 254 - STARTED in background (active_jobs=254)
[16:57:21] REQUEST: 255 - STARTED in background (active_jobs=255)
[16:57:21] REQUEST: 256 - STARTED in background (active_jobs=256)
[16:57:21] REQUEST: 257 - STARTED in background (active_jobs=257)
[16:57:21] REQUEST: 258 - STARTED in background (active_jobs=258)
[16:57:21] REQUEST: 259 - STARTED in background (active_jobs=259)
[16:57:21] REQUEST: 260 - STARTED in background (active_jobs=260)
[16:57:21] REQUEST: 261 - STARTED in background (active_jobs=261)
[16:57:21] REQUEST: 262 - STARTED in background (active_jobs=262)
[16:57:21] REQUEST: 263 - STARTED in background (active_jobs=263)
[16:57:21] REQUEST: 264 - STARTED in background (active_jobs=264)
[16:57:21] REQUEST: 265 - STARTED in background (active_jobs=265)
[16:57:21] REQUEST: 266 - STARTED in background (active_jobs=266)
[16:57:21] REQUEST: 267 - STARTED in background (active_jobs=267)
[16:57:21] REQUEST: 268 - STARTED in background (active_jobs=268)
[16:57:21] REQUEST: 269 - STARTED in background (active_jobs=269)
[16:57:21] REQUEST: 270 - STARTED in background (active_jobs=270)
[16:57:21] REQUEST: 271 - STARTED in background (active_jobs=271)
[16:57:21] REQUEST: 272 - STARTED in background (active_jobs=272)
[16:57:21] REQUEST: 273 - STARTED in background (active_jobs=273)
[16:57:21] REQUEST: 274 - STARTED in background (active_jobs=274)
[16:57:21] REQUEST: 275 - STARTED in background (active_jobs=275)
[16:57:21] REQUEST: 276 - STARTED in background (active_jobs=276)
[16:57:21] REQUEST: 277 - STARTED in background (active_jobs=277)
[16:57:21] REQUEST: 278 - STARTED in background (active_jobs=278)
[16:57:21] REQUEST: 279 - STARTED in background (active_jobs=279)
[16:57:21] REQUEST: 280 - STARTED in background (active_jobs=280)
[16:57:21] REQUEST: 281 - STARTED in background (active_jobs=281)
[16:57:21] REQUEST: 282 - STARTED in background (active_jobs=282)
[16:57:21] REQUEST: 283 - STARTED in background (active_jobs=283)
[16:57:21] REQUEST: 284 - STARTED in background (active_jobs=284)
[16:57:21] REQUEST: 285 - STARTED in background (active_jobs=285)
[16:57:21] REQUEST: 286 - STARTED in background (active_jobs=286)
[16:57:21] REQUEST: 287 - STARTED in background (active_jobs=287)
[16:57:21] REQUEST: 288 - STARTED in background (active_jobs=288)
[16:57:21] REQUEST: 289 - STARTED in background (active_jobs=289)
[16:57:21] REQUEST: 290 - STARTED in background (active_jobs=290)
[16:57:21] REQUEST: 291 - STARTED in background (active_jobs=291)
[16:57:21] REQUEST: 292 - STARTED in background (active_jobs=292)
[16:57:21] REQUEST: 293 - STARTED in background (active_jobs=293)
[16:57:21] REQUEST: 294 - STARTED in background (active_jobs=294)
[16:57:21] REQUEST: 295 - STARTED in background (active_jobs=295)
[16:57:21] REQUEST: 296 - STARTED in background (active_jobs=296)
[16:57:21] REQUEST: 297 - STARTED in background (active_jobs=297)
[16:57:21] REQUEST: 298 - STARTED in background (active_jobs=298)
[16:57:21] REQUEST: 299 - STARTED in background (active_jobs=299)
[16:57:21] REQUEST: 300 - STARTED in background (active_jobs=300)
[16:57:21] WAITING -> active_jobs=300
[16:57:21] RESUMING -> a request finished (active_jobs=299)
[16:57:21] ALL REQUESTS LAUNCHED
[16:57:21] WAITING for remaining requests to finish (active_jobs=299)
[16:57:21] REQUEST COMPLETED -> remaining active_jobs=298
[16:57:21] WAITING for remaining requests to finish (active_jobs=298)
[16:57:23] REQUEST: 8 - COMPLETED
[16:57:23] REQUEST COMPLETED -> remaining active_jobs=297
[16:57:23] WAITING for remaining requests to finish (active_jobs=297)
[16:57:23] REQUEST: 12 - COMPLETED
[16:57:23] REQUEST COMPLETED -> remaining active_jobs=296
[16:57:23] WAITING for remaining requests to finish (active_jobs=296)
[16:57:23] REQUEST: 40 - COMPLETED
[16:57:23] REQUEST COMPLETED -> remaining active_jobs=295
[16:57:23] WAITING for remaining requests to finish (active_jobs=295)
[16:57:23] REQUEST: 14 - COMPLETED
[16:57:23] REQUEST COMPLETED -> remaining active_jobs=294
[16:57:23] WAITING for remaining requests to finish (active_jobs=294)
[16:57:23] REQUEST: 4 - COMPLETED
[16:57:23] REQUEST COMPLETED -> remaining active_jobs=293
[16:57:23] WAITING for remaining requests to finish (active_jobs=293)
[16:57:23] REQUEST: 70 - COMPLETED
[16:57:23] REQUEST COMPLETED -> remaining active_jobs=292
[16:57:23] WAITING for remaining requests to finish (active_jobs=292)
[16:57:23] REQUEST: 34 - COMPLETED
[16:57:23] REQUEST COMPLETED -> remaining active_jobs=291
[16:57:23] WAITING for remaining requests to finish (active_jobs=291)
[16:57:23] REQUEST: 2 - COMPLETED
[16:57:23] REQUEST COMPLETED -> remaining active_jobs=290
[16:57:23] WAITING for remaining requests to finish (active_jobs=290)
[16:57:24] REQUEST: 51 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=289
[16:57:24] WAITING for remaining requests to finish (active_jobs=289)
[16:57:24] REQUEST: 43 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=288
[16:57:24] WAITING for remaining requests to finish (active_jobs=288)
[16:57:24] REQUEST: 78 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=287
[16:57:24] WAITING for remaining requests to finish (active_jobs=287)
[16:57:24] REQUEST: 1 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=286
[16:57:24] WAITING for remaining requests to finish (active_jobs=286)
[16:57:24] REQUEST: 83 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=285
[16:57:24] WAITING for remaining requests to finish (active_jobs=285)
[16:57:24] REQUEST: 183 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=284
[16:57:24] WAITING for remaining requests to finish (active_jobs=284)
[16:57:24] REQUEST: 155 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=283
[16:57:24] WAITING for remaining requests to finish (active_jobs=283)
[16:57:24] REQUEST: 216 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=282
[16:57:24] WAITING for remaining requests to finish (active_jobs=282)
[16:57:24] REQUEST: 112 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=281
[16:57:24] WAITING for remaining requests to finish (active_jobs=281)
[16:57:24] REQUEST: 217 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=280
[16:57:24] WAITING for remaining requests to finish (active_jobs=280)
[16:57:24] REQUEST: 85 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=279
[16:57:24] WAITING for remaining requests to finish (active_jobs=279)
[16:57:24] REQUEST: 233 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=278
[16:57:24] WAITING for remaining requests to finish (active_jobs=278)
[16:57:24] REQUEST: 115 - COMPLETED
[16:57:24] REQUEST COMPLETED -> remaining active_jobs=277
[16:57:24] WAITING for remaining requests to finish (active_jobs=277)
[16:57:25] REQUEST: 251 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=276
[16:57:25] WAITING for remaining requests to finish (active_jobs=276)
[16:57:25] REQUEST: 222 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=275
[16:57:25] WAITING for remaining requests to finish (active_jobs=275)
[16:57:25] REQUEST: 273 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=274
[16:57:25] WAITING for remaining requests to finish (active_jobs=274)
[16:57:25] REQUEST: 294 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=273
[16:57:25] WAITING for remaining requests to finish (active_jobs=273)
[16:57:25] REQUEST: 107 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=272
[16:57:25] WAITING for remaining requests to finish (active_jobs=272)
[16:57:25] REQUEST: 292 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=271
[16:57:25] WAITING for remaining requests to finish (active_jobs=271)
[16:57:25] REQUEST: 298 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=270
[16:57:25] WAITING for remaining requests to finish (active_jobs=270)
[16:57:25] REQUEST: 62 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=269
[16:57:25] WAITING for remaining requests to finish (active_jobs=269)
[16:57:25] REQUEST: 93 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=268
[16:57:25] WAITING for remaining requests to finish (active_jobs=268)
[16:57:25] REQUEST: 56 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=267
[16:57:25] WAITING for remaining requests to finish (active_jobs=267)
[16:57:25] REQUEST: 9 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=266
[16:57:25] WAITING for remaining requests to finish (active_jobs=266)
[16:57:25] REQUEST: 3 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=265
[16:57:25] WAITING for remaining requests to finish (active_jobs=265)
[16:57:25] REQUEST: 296 - COMPLETED
[16:57:25] REQUEST COMPLETED -> remaining active_jobs=264
[16:57:25] WAITING for remaining requests to finish (active_jobs=264)
[16:57:26] REQUEST: 25 - COMPLETED
[16:57:26] REQUEST COMPLETED -> remaining active_jobs=263
[16:57:26] WAITING for remaining requests to finish (active_jobs=263)
[16:57:26] REQUEST: 92 - COMPLETED
[16:57:26] REQUEST COMPLETED -> remaining active_jobs=262
[16:57:26] WAITING for remaining requests to finish (active_jobs=262)
[16:57:26] REQUEST: 258 - COMPLETED
[16:57:26] REQUEST COMPLETED -> remaining active_jobs=261
[16:57:26] WAITING for remaining requests to finish (active_jobs=261)
[16:57:26] REQUEST: 300 - COMPLETED
[16:57:26] REQUEST COMPLETED -> remaining active_jobs=260
