[17:17:00] Starting load test
[17:17:00] MIG Config: all-7g.40gb
[17:17:00] Ollama Replicas: 7
[17:17:00] Total requests: 400
[17:17:00] Concurrency: 400
[17:17:00] Output tokens (effort): 25
[17:17:00] Prometheus URL: http://10.146.0.55:30090
[17:17:00] DCGM/Prometheus nominal sample interval: 5s
[17:17:00] Delayed activity wait timeout: 25s
[17:17:00] Checking required DCGM metrics
Prometheus preflight OK (DCGM_FI_PROF_GR_ENGINE_ACTIVE=1, DCGM_FI_PROF_DRAM_ACTIVE=1, DCGM_FI_DEV_FB_USED=1, DCGM_FI_DEV_FB_FREE=1, DCGM_FI_DEV_POWER_USAGE=1)
[17:17:01] REQUEST: 143 - STARTED in background (active_jobs=143)
[17:17:01] REQUEST: 144 - STARTED in background (active_jobs=144)
[17:17:01] REQUEST: 145 - STARTED in background (active_jobs=145)
[17:17:01] REQUEST: 146 - STARTED in background (active_jobs=146)
[17:17:01] REQUEST: 147 - STARTED in background (active_jobs=147)
[17:17:01] REQUEST: 148 - STARTED in background (active_jobs=148)
[17:17:01] REQUEST: 149 - STARTED in background (active_jobs=149)
[17:17:01] REQUEST: 150 - STARTED in background (active_jobs=150)
[17:17:01] REQUEST: 151 - STARTED in background (active_jobs=151)
[17:17:01] REQUEST: 152 - STARTED in background (active_jobs=152)
[17:17:01] REQUEST: 153 - STARTED in background (active_jobs=153)
[17:17:01] REQUEST: 154 - STARTED in background (active_jobs=154)
[17:17:01] REQUEST: 155 - STARTED in background (active_jobs=155)
[17:17:01] REQUEST: 156 - STARTED in background (active_jobs=156)
[17:17:01] REQUEST: 157 - STARTED in background (active_jobs=157)
[17:17:01] REQUEST: 158 - STARTED in background (active_jobs=158)
[17:17:01] REQUEST: 159 - STARTED in background (active_jobs=159)
[17:17:01] REQUEST: 160 - STARTED in background (active_jobs=160)
[17:17:01] REQUEST: 161 - STARTED in background (active_jobs=161)
[17:17:01] REQUEST: 162 - STARTED in background (active_jobs=162)
[17:17:01] REQUEST: 163 - STARTED in background (active_jobs=163)
[17:17:01] REQUEST: 164 - STARTED in background (active_jobs=164)
[17:17:01] REQUEST: 165 - STARTED in background (active_jobs=165)
[17:17:01] REQUEST: 166 - STARTED in background (active_jobs=166)
[17:17:01] REQUEST: 167 - STARTED in background (active_jobs=167)
[17:17:01] REQUEST: 168 - STARTED in background (active_jobs=168)
[17:17:01] REQUEST: 169 - STARTED in background (active_jobs=169)
[17:17:01] REQUEST: 170 - STARTED in background (active_jobs=170)
[17:17:01] REQUEST: 171 - STARTED in background (active_jobs=171)
[17:17:01] REQUEST: 172 - STARTED in background (active_jobs=172)
[17:17:01] REQUEST: 173 - STARTED in background (active_jobs=173)
[17:17:01] REQUEST: 174 - STARTED in background (active_jobs=174)
[17:17:01] REQUEST: 175 - STARTED in background (active_jobs=175)
[17:17:01] REQUEST: 176 - STARTED in background (active_jobs=176)
[17:17:01] REQUEST: 177 - STARTED in background (active_jobs=177)
[17:17:01] REQUEST: 178 - STARTED in background (active_jobs=178)
[17:17:01] REQUEST: 179 - STARTED in background (active_jobs=179)
[17:17:01] REQUEST: 180 - STARTED in background (active_jobs=180)
[17:17:01] REQUEST: 181 - STARTED in background (active_jobs=181)
[17:17:01] REQUEST: 182 - STARTED in background (active_jobs=182)
[17:17:01] REQUEST: 183 - STARTED in background (active_jobs=183)
[17:17:01] REQUEST: 184 - STARTED in background (active_jobs=184)
[17:17:01] REQUEST: 185 - STARTED in background (active_jobs=185)
[17:17:01] REQUEST: 186 - STARTED in background (active_jobs=186)
[17:17:01] REQUEST: 187 - STARTED in background (active_jobs=187)
[17:17:01] REQUEST: 188 - STARTED in background (active_jobs=188)
[17:17:01] REQUEST: 189 - STARTED in background (active_jobs=189)
[17:17:01] REQUEST: 190 - STARTED in background (active_jobs=190)
[17:17:01] REQUEST: 191 - STARTED in background (active_jobs=191)
[17:17:01] REQUEST: 192 - STARTED in background (active_jobs=192)
[17:17:01] REQUEST: 193 - STARTED in background (active_jobs=193)
[17:17:01] REQUEST: 194 - STARTED in background (active_jobs=194)
[17:17:01] REQUEST: 195 - STARTED in background (active_jobs=195)
[17:17:01] REQUEST: 196 - STARTED in background (active_jobs=196)
[17:17:01] REQUEST: 197 - STARTED in background (active_jobs=197)
[17:17:01] REQUEST: 198 - STARTED in background (active_jobs=198)
[17:17:01] REQUEST: 199 - STARTED in background (active_jobs=199)
[17:17:01] REQUEST: 200 - STARTED in background (active_jobs=200)
[17:17:01] REQUEST: 201 - STARTED in background (active_jobs=201)
[17:17:01] REQUEST: 202 - STARTED in background (active_jobs=202)
[17:17:01] REQUEST: 203 - STARTED in background (active_jobs=203)
[17:17:01] REQUEST: 204 - STARTED in background (active_jobs=204)
[17:17:01] REQUEST: 205 - STARTED in background (active_jobs=205)
[17:17:01] REQUEST: 206 - STARTED in background (active_jobs=206)
[17:17:01] REQUEST: 207 - STARTED in background (active_jobs=207)
[17:17:01] REQUEST: 208 - STARTED in background (active_jobs=208)
[17:17:01] REQUEST: 209 - STARTED in background (active_jobs=209)
[17:17:01] REQUEST: 210 - STARTED in background (active_jobs=210)
[17:17:01] REQUEST: 11 - COMPLETED
[17:17:01] REQUEST: 211 - STARTED in background (active_jobs=211)
[17:17:01] REQUEST: 212 - STARTED in background (active_jobs=212)
[17:17:01] REQUEST: 213 - STARTED in background (active_jobs=213)
[17:17:01] REQUEST: 214 - STARTED in background (active_jobs=214)
[17:17:01] REQUEST: 215 - STARTED in background (active_jobs=215)
[17:17:01] REQUEST: 216 - STARTED in background (active_jobs=216)
[17:17:01] REQUEST: 217 - STARTED in background (active_jobs=217)
[17:17:01] REQUEST: 218 - STARTED in background (active_jobs=218)
[17:17:01] REQUEST: 219 - STARTED in background (active_jobs=219)
[17:17:01] REQUEST: 220 - STARTED in background (active_jobs=220)
[17:17:01] REQUEST: 221 - STARTED in background (active_jobs=221)
[17:17:01] REQUEST: 222 - STARTED in background (active_jobs=222)
[17:17:01] REQUEST: 223 - STARTED in background (active_jobs=223)
[17:17:01] REQUEST: 224 - STARTED in background (active_jobs=224)
[17:17:01] REQUEST: 225 - STARTED in background (active_jobs=225)
[17:17:01] REQUEST: 226 - STARTED in background (active_jobs=226)
[17:17:01] REQUEST: 227 - STARTED in background (active_jobs=227)
[17:17:01] REQUEST: 228 - STARTED in background (active_jobs=228)
[17:17:01] REQUEST: 229 - STARTED in background (active_jobs=229)
[17:17:01] REQUEST: 230 - STARTED in background (active_jobs=230)
[17:17:01] REQUEST: 231 - STARTED in background (active_jobs=231)
[17:17:01] REQUEST: 232 - STARTED in background (active_jobs=232)
[17:17:01] REQUEST: 233 - STARTED in background (active_jobs=233)
[17:17:01] REQUEST: 234 - STARTED in background (active_jobs=234)
[17:17:01] REQUEST: 235 - STARTED in background (active_jobs=235)
[17:17:01] REQUEST: 236 - STARTED in background (active_jobs=236)
[17:17:01] REQUEST: 237 - STARTED in background (active_jobs=237)
[17:17:01] REQUEST: 238 - STARTED in background (active_jobs=238)
[17:17:01] REQUEST: 239 - STARTED in background (active_jobs=239)
[17:17:01] REQUEST: 240 - STARTED in background (active_jobs=240)
[17:17:01] REQUEST: 241 - STARTED in background (active_jobs=241)
[17:17:01] REQUEST: 242 - STARTED in background (active_jobs=242)
[17:17:01] REQUEST: 243 - STARTED in background (active_jobs=243)
[17:17:01] REQUEST: 244 - STARTED in background (active_jobs=244)
[17:17:01] REQUEST: 245 - STARTED in background (active_jobs=245)
[17:17:01] REQUEST: 246 - STARTED in background (active_jobs=246)
[17:17:01] REQUEST: 247 - STARTED in background (active_jobs=247)
[17:17:01] REQUEST: 248 - STARTED in background (active_jobs=248)
[17:17:01] REQUEST: 249 - STARTED in background (active_jobs=249)
[17:17:01] REQUEST: 250 - STARTED in background (active_jobs=250)
[17:17:01] REQUEST: 251 - STARTED in background (active_jobs=251)
[17:17:01] REQUEST: 252 - STARTED in background (active_jobs=252)
[17:17:01] REQUEST: 253 - STARTED in background (active_jobs=253)
[17:17:01] REQUEST: 254 - STARTED in background (active_jobs=254)
[17:17:01] REQUEST: 255 - STARTED in background (active_jobs=255)
[17:17:01] REQUEST: 256 - STARTED in background (active_jobs=256)
[17:17:01] REQUEST: 257 - STARTED in background (active_jobs=257)
[17:17:01] REQUEST: 258 - STARTED in background (active_jobs=258)
[17:17:01] REQUEST: 259 - STARTED in background (active_jobs=259)
[17:17:01] REQUEST: 260 - STARTED in background (active_jobs=260)
[17:17:01] REQUEST: 261 - STARTED in background (active_jobs=261)
[17:17:01] REQUEST: 262 - STARTED in background (active_jobs=262)
[17:17:01] REQUEST: 263 - STARTED in background (active_jobs=263)
[17:17:01] REQUEST: 264 - STARTED in background (active_jobs=264)
[17:17:01] REQUEST: 265 - STARTED in background (active_jobs=265)
[17:17:01] REQUEST: 266 - STARTED in background (active_jobs=266)
[17:17:01] REQUEST: 267 - STARTED in background (active_jobs=267)
[17:17:01] REQUEST: 268 - STARTED in background (active_jobs=268)
[17:17:01] REQUEST: 269 - STARTED in background (active_jobs=269)
[17:17:01] REQUEST: 270 - STARTED in background (active_jobs=270)
[17:17:01] REQUEST: 271 - STARTED in background (active_jobs=271)
[17:17:01] REQUEST: 272 - STARTED in background (active_jobs=272)
[17:17:01] REQUEST: 273 - STARTED in background (active_jobs=273)
[17:17:01] REQUEST: 274 - STARTED in background (active_jobs=274)
[17:17:01] REQUEST: 275 - STARTED in background (active_jobs=275)
[17:17:01] REQUEST: 276 - STARTED in background (active_jobs=276)
[17:17:01] REQUEST: 277 - STARTED in background (active_jobs=277)
[17:17:01] REQUEST: 278 - STARTED in background (active_jobs=278)
[17:17:01] REQUEST: 279 - STARTED in background (active_jobs=279)
[17:17:01] REQUEST: 10 - COMPLETED
[17:17:01] REQUEST: 280 - STARTED in background (active_jobs=280)
[17:17:01] REQUEST: 281 - STARTED in background (active_jobs=281)
[17:17:01] REQUEST: 282 - STARTED in background (active_jobs=282)
[17:17:01] REQUEST: 283 - STARTED in background (active_jobs=283)
[17:17:01] REQUEST: 284 - STARTED in background (active_jobs=284)
[17:17:01] REQUEST: 285 - STARTED in background (active_jobs=285)
[17:17:01] REQUEST: 286 - STARTED in background (active_jobs=286)
[17:17:01] REQUEST: 287 - STARTED in background (active_jobs=287)
[17:17:01] REQUEST: 288 - STARTED in background (active_jobs=288)
[17:17:01] REQUEST: 289 - STARTED in background (active_jobs=289)
[17:17:01] REQUEST: 290 - STARTED in background (active_jobs=290)
[17:17:01] REQUEST: 291 - STARTED in background (active_jobs=291)
[17:17:01] REQUEST: 292 - STARTED in background (active_jobs=292)
[17:17:01] REQUEST: 293 - STARTED in background (active_jobs=293)
[17:17:01] REQUEST: 294 - STARTED in background (active_jobs=294)
[17:17:01] REQUEST: 295 - STARTED in background (active_jobs=295)
[17:17:01] REQUEST: 296 - STARTED in background (active_jobs=296)
[17:17:01] REQUEST: 297 - STARTED in background (active_jobs=297)
[17:17:01] REQUEST: 298 - STARTED in background (active_jobs=298)
[17:17:01] REQUEST: 299 - STARTED in background (active_jobs=299)
[17:17:01] REQUEST: 300 - STARTED in background (active_jobs=300)
[17:17:01] REQUEST: 301 - STARTED in background (active_jobs=301)
[17:17:01] REQUEST: 302 - STARTED in background (active_jobs=302)
[17:17:01] REQUEST: 303 - STARTED in background (active_jobs=303)
[17:17:01] REQUEST: 304 - STARTED in background (active_jobs=304)
[17:17:01] REQUEST: 305 - STARTED in background (active_jobs=305)
[17:17:01] REQUEST: 306 - STARTED in background (active_jobs=306)
[17:17:01] REQUEST: 307 - STARTED in background (active_jobs=307)
[17:17:01] REQUEST: 308 - STARTED in background (active_jobs=308)
[17:17:01] REQUEST: 309 - STARTED in background (active_jobs=309)
[17:17:01] REQUEST: 310 - STARTED in background (active_jobs=310)
[17:17:01] REQUEST: 311 - STARTED in background (active_jobs=311)
[17:17:01] REQUEST: 312 - STARTED in background (active_jobs=312)
[17:17:01] REQUEST: 313 - STARTED in background (active_jobs=313)
[17:17:01] REQUEST: 314 - STARTED in background (active_jobs=314)
[17:17:01] REQUEST: 315 - STARTED in background (active_jobs=315)
[17:17:01] REQUEST: 316 - STARTED in background (active_jobs=316)
[17:17:01] REQUEST: 317 - STARTED in background (active_jobs=317)
[17:17:01] REQUEST: 318 - STARTED in background (active_jobs=318)
[17:17:01] REQUEST: 319 - STARTED in background (active_jobs=319)
[17:17:01] REQUEST: 320 - STARTED in background (active_jobs=320)
[17:17:01] REQUEST: 321 - STARTED in background (active_jobs=321)
[17:17:02] REQUEST: 322 - STARTED in background (active_jobs=322)
[17:17:02] REQUEST: 323 - STARTED in background (active_jobs=323)
[17:17:02] REQUEST: 324 - STARTED in background (active_jobs=324)
[17:17:02] REQUEST: 325 - STARTED in background (active_jobs=325)
[17:17:02] REQUEST: 326 - STARTED in background (active_jobs=326)
[17:17:02] REQUEST: 327 - STARTED in background (active_jobs=327)
[17:17:02] REQUEST: 328 - STARTED in background (active_jobs=328)
[17:17:02] REQUEST: 329 - STARTED in background (active_jobs=329)
[17:17:02] REQUEST: 330 - STARTED in background (active_jobs=330)
[17:17:02] REQUEST: 331 - STARTED in background (active_jobs=331)
[17:17:02] REQUEST: 332 - STARTED in background (active_jobs=332)
[17:17:02] REQUEST: 333 - STARTED in background (active_jobs=333)
[17:17:02] REQUEST: 334 - STARTED in background (active_jobs=334)
[17:17:02] REQUEST: 335 - STARTED in background (active_jobs=335)
[17:17:02] REQUEST: 336 - STARTED in background (active_jobs=336)
[17:17:02] REQUEST: 337 - STARTED in background (active_jobs=337)
[17:17:02] REQUEST: 338 - STARTED in background (active_jobs=338)
[17:17:02] REQUEST: 339 - STARTED in background (active_jobs=339)
[17:17:02] REQUEST: 340 - STARTED in background (active_jobs=340)
[17:17:02] REQUEST: 341 - STARTED in background (active_jobs=341)
[17:17:02] REQUEST: 342 - STARTED in background (active_jobs=342)
[17:17:02] REQUEST: 343 - STARTED in background (active_jobs=343)
[17:17:02] REQUEST: 344 - STARTED in background (active_jobs=344)
[17:17:02] REQUEST: 345 - STARTED in background (active_jobs=345)
[17:17:02] REQUEST: 346 - STARTED in background (active_jobs=346)
[17:17:02] REQUEST: 347 - STARTED in background (active_jobs=347)
[17:17:02] REQUEST: 348 - STARTED in background (active_jobs=348)
[17:17:02] REQUEST: 349 - STARTED in background (active_jobs=349)
[17:17:02] REQUEST: 350 - STARTED in background (active_jobs=350)
[17:17:02] REQUEST: 351 - STARTED in background (active_jobs=351)
[17:17:02] REQUEST: 352 - STARTED in background (active_jobs=352)
[17:17:02] REQUEST: 353 - STARTED in background (active_jobs=353)
[17:17:02] REQUEST: 354 - STARTED in background (active_jobs=354)
[17:17:02] REQUEST: 355 - STARTED in background (active_jobs=355)
[17:17:02] REQUEST: 356 - STARTED in background (active_jobs=356)
[17:17:02] REQUEST: 357 - STARTED in background (active_jobs=357)
[17:17:02] REQUEST: 358 - STARTED in background (active_jobs=358)
[17:17:02] REQUEST: 359 - STARTED in background (active_jobs=359)
[17:17:02] REQUEST: 360 - STARTED in background (active_jobs=360)
[17:17:02] REQUEST: 361 - STARTED in background (active_jobs=361)
[17:17:02] REQUEST: 362 - STARTED in background (active_jobs=362)
[17:17:02] REQUEST: 363 - STARTED in background (active_jobs=363)
[17:17:02] REQUEST: 364 - STARTED in background (active_jobs=364)
[17:17:02] REQUEST: 365 - STARTED in background (active_jobs=365)
[17:17:02] REQUEST: 366 - STARTED in background (active_jobs=366)
[17:17:02] REQUEST: 367 - STARTED in background (active_jobs=367)
[17:17:02] REQUEST: 368 - STARTED in background (active_jobs=368)
[17:17:02] REQUEST: 369 - STARTED in background (active_jobs=369)
[17:17:02] REQUEST: 370 - STARTED in background (active_jobs=370)
[17:17:02] REQUEST: 371 - STARTED in background (active_jobs=371)
[17:17:02] REQUEST: 372 - STARTED in background (active_jobs=372)
[17:17:02] REQUEST: 373 - STARTED in background (active_jobs=373)
[17:17:02] REQUEST: 374 - STARTED in background (active_jobs=374)
[17:17:02] REQUEST: 375 - STARTED in background (active_jobs=375)
[17:17:02] REQUEST: 376 - STARTED in background (active_jobs=376)
[17:17:02] REQUEST: 377 - STARTED in background (active_jobs=377)
[17:17:02] REQUEST: 378 - STARTED in background (active_jobs=378)
[17:17:02] REQUEST: 379 - STARTED in background (active_jobs=379)
[17:17:02] REQUEST: 380 - STARTED in background (active_jobs=380)
[17:17:02] REQUEST: 381 - STARTED in background (active_jobs=381)
[17:17:02] REQUEST: 382 - STARTED in background (active_jobs=382)
[17:17:02] REQUEST: 383 - STARTED in background (active_jobs=383)
[17:17:02] REQUEST: 384 - STARTED in background (active_jobs=384)
[17:17:02] REQUEST: 385 - STARTED in background (active_jobs=385)
[17:17:02] REQUEST: 386 - STARTED in background (active_jobs=386)
[17:17:02] REQUEST: 387 - STARTED in background (active_jobs=387)
[17:17:02] REQUEST: 388 - STARTED in background (active_jobs=388)
[17:17:02] REQUEST: 389 - STARTED in background (active_jobs=389)
[17:17:02] REQUEST: 390 - STARTED in background (active_jobs=390)
[17:17:02] REQUEST: 391 - STARTED in background (active_jobs=391)
[17:17:02] REQUEST: 392 - STARTED in background (active_jobs=392)
[17:17:02] REQUEST: 393 - STARTED in background (active_jobs=393)
[17:17:02] REQUEST: 394 - STARTED in background (active_jobs=394)
[17:17:02] REQUEST: 395 - STARTED in background (active_jobs=395)
[17:17:02] REQUEST: 396 - STARTED in background (active_jobs=396)
[17:17:02] REQUEST: 397 - STARTED in background (active_jobs=397)
[17:17:02] REQUEST: 398 - STARTED in background (active_jobs=398)
[17:17:02] REQUEST: 399 - STARTED in background (active_jobs=399)
[17:17:02] REQUEST: 400 - STARTED in background (active_jobs=400)
[17:17:02] WAITING -> active_jobs=400
[17:17:02] RESUMING -> a request finished (active_jobs=399)
