[17:10:43] Starting load test
[17:10:43] MIG Config: all-7g.40gb
[17:10:43] Ollama Replicas: 7
[17:10:43] Total requests: 200
[17:10:43] Concurrency: 200
[17:10:43] Output tokens (effort): 25
[17:10:43] Prometheus URL: http://10.146.0.55:30090
[17:10:43] DCGM/Prometheus nominal sample interval: 5s
[17:10:43] Delayed activity wait timeout: 25s
[17:10:43] Checking required DCGM metrics
Prometheus preflight OK (DCGM_FI_PROF_GR_ENGINE_ACTIVE=1, DCGM_FI_PROF_DRAM_ACTIVE=1, DCGM_FI_DEV_FB_USED=1, DCGM_FI_DEV_FB_FREE=1, DCGM_FI_DEV_POWER_USAGE=1)
[17:10:44] REQUEST: 5 - COMPLETED
[17:10:44] REQUEST: 147 - STARTED in background (active_jobs=147)
[17:10:44] REQUEST: 148 - STARTED in background (active_jobs=148)
[17:10:44] REQUEST: 149 - STARTED in background (active_jobs=149)
[17:10:44] REQUEST: 150 - STARTED in background (active_jobs=150)
[17:10:44] REQUEST: 151 - STARTED in background (active_jobs=151)
[17:10:44] REQUEST: 152 - STARTED in background (active_jobs=152)
[17:10:44] REQUEST: 153 - STARTED in background (active_jobs=153)
[17:10:44] REQUEST: 154 - STARTED in background (active_jobs=154)
[17:10:44] REQUEST: 155 - STARTED in background (active_jobs=155)
[17:10:44] REQUEST: 156 - STARTED in background (active_jobs=156)
[17:10:44] REQUEST: 157 - STARTED in background (active_jobs=157)
[17:10:44] REQUEST: 158 - STARTED in background (active_jobs=158)
[17:10:44] REQUEST: 159 - STARTED in background (active_jobs=159)
[17:10:44] REQUEST: 160 - STARTED in background (active_jobs=160)
[17:10:44] REQUEST: 161 - STARTED in background (active_jobs=161)
[17:10:44] REQUEST: 162 - STARTED in background (active_jobs=162)
[17:10:44] REQUEST: 163 - STARTED in background (active_jobs=163)
[17:10:44] REQUEST: 164 - STARTED in background (active_jobs=164)
[17:10:44] REQUEST: 165 - STARTED in background (active_jobs=165)
[17:10:44] REQUEST: 166 - STARTED in background (active_jobs=166)
[17:10:44] REQUEST: 167 - STARTED in background (active_jobs=167)
[17:10:44] REQUEST: 168 - STARTED in background (active_jobs=168)
[17:10:44] REQUEST: 169 - STARTED in background (active_jobs=169)
[17:10:44] REQUEST: 170 - STARTED in background (active_jobs=170)
[17:10:44] REQUEST: 171 - STARTED in background (active_jobs=171)
[17:10:44] REQUEST: 172 - STARTED in background (active_jobs=172)
[17:10:44] REQUEST: 173 - STARTED in background (active_jobs=173)
[17:10:44] REQUEST: 174 - STARTED in background (active_jobs=174)
[17:10:44] REQUEST: 175 - STARTED in background (active_jobs=175)
[17:10:44] REQUEST: 176 - STARTED in background (active_jobs=176)
[17:10:44] REQUEST: 177 - STARTED in background (active_jobs=177)
[17:10:44] REQUEST: 178 - STARTED in background (active_jobs=178)
[17:10:44] REQUEST: 179 - STARTED in background (active_jobs=179)
[17:10:44] REQUEST: 180 - STARTED in background (active_jobs=180)
[17:10:44] REQUEST: 181 - STARTED in background (active_jobs=181)
[17:10:44] REQUEST: 182 - STARTED in background (active_jobs=182)
[17:10:44] REQUEST: 183 - STARTED in background (active_jobs=183)
[17:10:44] REQUEST: 184 - STARTED in background (active_jobs=184)
[17:10:44] REQUEST: 185 - STARTED in background (active_jobs=185)
[17:10:44] REQUEST: 186 - STARTED in background (active_jobs=186)
[17:10:44] REQUEST: 187 - STARTED in background (active_jobs=187)
[17:10:44] REQUEST: 188 - STARTED in background (active_jobs=188)
[17:10:44] REQUEST: 189 - STARTED in background (active_jobs=189)
[17:10:44] REQUEST: 190 - STARTED in background (active_jobs=190)
[17:10:44] REQUEST: 191 - STARTED in background (active_jobs=191)
[17:10:44] REQUEST: 192 - STARTED in background (active_jobs=192)
[17:10:44] REQUEST: 193 - STARTED in background (active_jobs=193)
[17:10:44] REQUEST: 194 - STARTED in background (active_jobs=194)
[17:10:44] REQUEST: 195 - STARTED in background (active_jobs=195)
[17:10:44] REQUEST: 196 - STARTED in background (active_jobs=196)
[17:10:44] REQUEST: 197 - STARTED in background (active_jobs=197)
[17:10:44] REQUEST: 4 - COMPLETED
[17:10:44] REQUEST: 198 - STARTED in background (active_jobs=198)
[17:10:44] REQUEST: 199 - STARTED in background (active_jobs=199)
[17:10:44] REQUEST: 200 - STARTED in background (active_jobs=200)
[17:10:44] WAITING -> active_jobs=200
[17:10:44] RESUMING -> a request finished (active_jobs=199)
[17:10:44] ALL REQUESTS LAUNCHED
[17:10:44] WAITING for remaining requests to finish (active_jobs=199)
[17:10:44] REQUEST COMPLETED -> remaining active_jobs=198
[17:10:44] WAITING for remaining requests to finish (active_jobs=198)
[17:10:44] REQUEST: 8 - COMPLETED
[17:10:44] REQUEST COMPLETED -> remaining active_jobs=197
[17:10:44] WAITING for remaining requests to finish (active_jobs=197)
[17:10:44] REQUEST: 2 - COMPLETED
[17:10:44] REQUEST COMPLETED -> remaining active_jobs=196
[17:10:44] WAITING for remaining requests to finish (active_jobs=196)
[17:10:44] REQUEST: 22 - COMPLETED
[17:10:44] REQUEST COMPLETED -> remaining active_jobs=195
[17:10:44] WAITING for remaining requests to finish (active_jobs=195)
[17:10:44] REQUEST: 51 - COMPLETED
[17:10:44] REQUEST COMPLETED -> remaining active_jobs=194
[17:10:44] WAITING for remaining requests to finish (active_jobs=194)
[17:10:45] REQUEST: 28 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=193
[17:10:45] WAITING for remaining requests to finish (active_jobs=193)
[17:10:45] REQUEST: 35 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=192
[17:10:45] WAITING for remaining requests to finish (active_jobs=192)
[17:10:45] REQUEST: 29 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=191
[17:10:45] WAITING for remaining requests to finish (active_jobs=191)
[17:10:45] REQUEST: 70 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=190
[17:10:45] WAITING for remaining requests to finish (active_jobs=190)
[17:10:45] REQUEST: 20 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=189
[17:10:45] WAITING for remaining requests to finish (active_jobs=189)
[17:10:45] REQUEST: 15 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=188
[17:10:45] WAITING for remaining requests to finish (active_jobs=188)
[17:10:45] REQUEST: 11 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=187
[17:10:45] WAITING for remaining requests to finish (active_jobs=187)
[17:10:45] REQUEST: 9 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=186
[17:10:45] WAITING for remaining requests to finish (active_jobs=186)
[17:10:45] REQUEST: 44 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=185
[17:10:45] WAITING for remaining requests to finish (active_jobs=185)
[17:10:45] REQUEST: 102 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=184
[17:10:45] WAITING for remaining requests to finish (active_jobs=184)
[17:10:45] REQUEST: 13 - COMPLETED
[17:10:45] REQUEST COMPLETED -> remaining active_jobs=183
[17:10:45] WAITING for remaining requests to finish (active_jobs=183)
[17:10:46] REQUEST: 41 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=182
[17:10:46] WAITING for remaining requests to finish (active_jobs=182)
[17:10:46] REQUEST: 26 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=181
[17:10:46] WAITING for remaining requests to finish (active_jobs=181)
[17:10:46] REQUEST: 19 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=180
[17:10:46] WAITING for remaining requests to finish (active_jobs=180)
[17:10:46] REQUEST: 149 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=179
[17:10:46] REQUEST: 7 - COMPLETED
[17:10:46] WAITING for remaining requests to finish (active_jobs=179)
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=178
[17:10:46] WAITING for remaining requests to finish (active_jobs=178)
[17:10:46] REQUEST: 118 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=177
[17:10:46] WAITING for remaining requests to finish (active_jobs=177)
[17:10:46] REQUEST: 3 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=176
[17:10:46] WAITING for remaining requests to finish (active_jobs=176)
[17:10:46] REQUEST: 36 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=175
[17:10:46] WAITING for remaining requests to finish (active_jobs=175)
[17:10:46] REQUEST: 27 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=174
[17:10:46] WAITING for remaining requests to finish (active_jobs=174)
[17:10:46] REQUEST: 55 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=173
[17:10:46] WAITING for remaining requests to finish (active_jobs=173)
[17:10:46] REQUEST: 88 - COMPLETED
[17:10:46] REQUEST: 49 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=172
[17:10:46] WAITING for remaining requests to finish (active_jobs=172)
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=171
[17:10:46] WAITING for remaining requests to finish (active_jobs=171)
[17:10:46] REQUEST: 66 - COMPLETED
[17:10:46] REQUEST COMPLETED -> remaining active_jobs=170
[17:10:46] WAITING for remaining requests to finish (active_jobs=170)
[17:10:47] REQUEST: 165 - COMPLETED
[17:10:47] REQUEST COMPLETED -> remaining active_jobs=169
[17:10:47] WAITING for remaining requests to finish (active_jobs=169)
[17:10:47] REQUEST: 167 - COMPLETED
[17:10:47] REQUEST COMPLETED -> remaining active_jobs=168
[17:10:47] WAITING for remaining requests to finish (active_jobs=168)
[17:10:47] REQUEST: 153 - COMPLETED
[17:10:47] REQUEST COMPLETED -> remaining active_jobs=167
[17:10:47] WAITING for remaining requests to finish (active_jobs=167)
[17:10:47] REQUEST: 90 - COMPLETED
[17:10:47] REQUEST COMPLETED -> remaining active_jobs=166
[17:10:47] WAITING for remaining requests to finish (active_jobs=166)
[17:10:47] REQUEST: 33 - COMPLETED
[17:10:47] REQUEST COMPLETED -> remaining active_jobs=165
[17:10:47] WAITING for remaining requests to finish (active_jobs=165)
[17:10:47] REQUEST: 34 - COMPLETED
[17:10:47] REQUEST COMPLETED -> remaining active_jobs=164
[17:10:47] WAITING for remaining requests to finish (active_jobs=164)
[17:10:47] REQUEST: 98 - COMPLETED
[17:10:47] REQUEST COMPLETED -> remaining active_jobs=163
[17:10:47] WAITING for remaining requests to finish (active_jobs=163)
[17:10:47] REQUEST: 171 - COMPLETED
[17:10:47] REQUEST COMPLETED -> remaining active_jobs=162
[17:10:47] WAITING for remaining requests to finish (active_jobs=162)
[17:10:47] REQUEST: 68 - COMPLETED
[17:10:47] REQUEST COMPLETED -> remaining active_jobs=161
[17:10:47] WAITING for remaining requests to finish (active_jobs=161)
[17:10:47] REQUEST: 23 - COMPLETED
[17:10:47] REQUEST COMPLETED -> remaining active_jobs=160
[17:10:47] WAITING for remaining requests to finish (active_jobs=160)
[17:10:48] REQUEST: 75 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=159
[17:10:48] WAITING for remaining requests to finish (active_jobs=159)
[17:10:48] REQUEST: 142 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=158
[17:10:48] WAITING for remaining requests to finish (active_jobs=158)
[17:10:48] REQUEST: 56 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=157
[17:10:48] WAITING for remaining requests to finish (active_jobs=157)
[17:10:48] REQUEST: 103 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=156
[17:10:48] WAITING for remaining requests to finish (active_jobs=156)
[17:10:48] REQUEST: 1 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=155
[17:10:48] WAITING for remaining requests to finish (active_jobs=155)
[17:10:48] REQUEST: 83 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=154
[17:10:48] WAITING for remaining requests to finish (active_jobs=154)
[17:10:48] REQUEST: 95 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=153
[17:10:48] WAITING for remaining requests to finish (active_jobs=153)
[17:10:48] REQUEST: 99 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=152
[17:10:48] WAITING for remaining requests to finish (active_jobs=152)
[17:10:48] REQUEST: 161 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=151
[17:10:48] REQUEST: 181 - COMPLETED
[17:10:48] WAITING for remaining requests to finish (active_jobs=151)
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=150
[17:10:48] WAITING for remaining requests to finish (active_jobs=150)
[17:10:48] REQUEST: 10 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=149
[17:10:48] WAITING for remaining requests to finish (active_jobs=149)
[17:10:48] REQUEST: 43 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=148
[17:10:48] WAITING for remaining requests to finish (active_jobs=148)
[17:10:48] REQUEST: 158 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=147
[17:10:48] WAITING for remaining requests to finish (active_jobs=147)
[17:10:48] REQUEST: 109 - COMPLETED
[17:10:48] REQUEST COMPLETED -> remaining active_jobs=146
[17:10:48] WAITING for remaining requests to finish (active_jobs=146)
[17:10:49] REQUEST: 113 - COMPLETED
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=145
[17:10:49] WAITING for remaining requests to finish (active_jobs=145)
[17:10:49] REQUEST: 32 - COMPLETED
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=144
[17:10:49] REQUEST: 179 - COMPLETED
[17:10:49] WAITING for remaining requests to finish (active_jobs=144)
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=143
[17:10:49] WAITING for remaining requests to finish (active_jobs=143)
[17:10:49] REQUEST: 60 - COMPLETED
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=142
[17:10:49] WAITING for remaining requests to finish (active_jobs=142)
[17:10:49] REQUEST: 111 - COMPLETED
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=141
[17:10:49] WAITING for remaining requests to finish (active_jobs=141)
[17:10:49] REQUEST: 6 - COMPLETED
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=140
[17:10:49] WAITING for remaining requests to finish (active_jobs=140)
[17:10:49] REQUEST: 25 - COMPLETED
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=139
[17:10:49] WAITING for remaining requests to finish (active_jobs=139)
[17:10:49] REQUEST: 138 - COMPLETED
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=138
[17:10:49] WAITING for remaining requests to finish (active_jobs=138)
[17:10:49] REQUEST: 188 - COMPLETED
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=137
[17:10:49] REQUEST: 78 - COMPLETED
[17:10:49] WAITING for remaining requests to finish (active_jobs=137)
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=136
[17:10:49] WAITING for remaining requests to finish (active_jobs=136)
[17:10:49] REQUEST: 12 - COMPLETED
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=135
[17:10:49] WAITING for remaining requests to finish (active_jobs=135)
[17:10:49] REQUEST: 87 - COMPLETED
[17:10:49] REQUEST COMPLETED -> remaining active_jobs=134
[17:10:49] WAITING for remaining requests to finish (active_jobs=134)
[17:10:50] REQUEST: 182 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=133
[17:10:50] WAITING for remaining requests to finish (active_jobs=133)
[17:10:50] REQUEST: 93 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=132
[17:10:50] WAITING for remaining requests to finish (active_jobs=132)
[17:10:50] REQUEST: 137 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=131
[17:10:50] WAITING for remaining requests to finish (active_jobs=131)
[17:10:50] REQUEST: 119 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=130
[17:10:50] REQUEST: 73 - COMPLETED
[17:10:50] WAITING for remaining requests to finish (active_jobs=130)
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=129
[17:10:50] WAITING for remaining requests to finish (active_jobs=129)
[17:10:50] REQUEST: 132 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=128
[17:10:50] WAITING for remaining requests to finish (active_jobs=128)
[17:10:50] REQUEST: 139 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=127
[17:10:50] WAITING for remaining requests to finish (active_jobs=127)
[17:10:50] REQUEST: 72 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=126
[17:10:50] WAITING for remaining requests to finish (active_jobs=126)
[17:10:50] REQUEST: 17 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=125
[17:10:50] WAITING for remaining requests to finish (active_jobs=125)
[17:10:50] REQUEST: 155 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=124
[17:10:50] WAITING for remaining requests to finish (active_jobs=124)
[17:10:50] REQUEST: 74 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=123
[17:10:50] REQUEST: 129 - COMPLETED
[17:10:50] WAITING for remaining requests to finish (active_jobs=123)
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=122
[17:10:50] WAITING for remaining requests to finish (active_jobs=122)
[17:10:50] REQUEST: 194 - COMPLETED
[17:10:50] REQUEST COMPLETED -> remaining active_jobs=121
