[17:19:18] Starting load test
[17:19:18] MIG Config: all-7g.40gb
[17:19:18] Ollama Replicas: 7
[17:19:18] Total requests: 500
[17:19:18] Concurrency: 500
[17:19:18] Output tokens (effort): 25
[17:19:18] Prometheus URL: http://10.146.0.55:30090
[17:19:18] DCGM/Prometheus nominal sample interval: 5s
[17:19:18] Delayed activity wait timeout: 25s
[17:19:18] Checking required DCGM metrics
Prometheus preflight OK (DCGM_FI_PROF_GR_ENGINE_ACTIVE=1, DCGM_FI_PROF_DRAM_ACTIVE=1, DCGM_FI_DEV_FB_USED=1, DCGM_FI_DEV_FB_FREE=1, DCGM_FI_DEV_POWER_USAGE=1)
[17:19:19] REQUEST: 326 - STARTED in background (active_jobs=326)
[17:19:19] REQUEST: 327 - STARTED in background (active_jobs=327)
[17:19:19] REQUEST: 328 - STARTED in background (active_jobs=328)
[17:19:19] REQUEST: 329 - STARTED in background (active_jobs=329)
[17:19:19] REQUEST: 330 - STARTED in background (active_jobs=330)
[17:19:19] REQUEST: 331 - STARTED in background (active_jobs=331)
[17:19:19] REQUEST: 332 - STARTED in background (active_jobs=332)
[17:19:19] REQUEST: 333 - STARTED in background (active_jobs=333)
[17:19:19] REQUEST: 334 - STARTED in background (active_jobs=334)
[17:19:19] REQUEST: 335 - STARTED in background (active_jobs=335)
[17:19:19] REQUEST: 336 - STARTED in background (active_jobs=336)
[17:19:19] REQUEST: 337 - STARTED in background (active_jobs=337)
[17:19:19] REQUEST: 338 - STARTED in background (active_jobs=338)
[17:19:19] REQUEST: 339 - STARTED in background (active_jobs=339)
[17:19:19] REQUEST: 5 - COMPLETED
[17:19:19] REQUEST: 340 - STARTED in background (active_jobs=340)
[17:19:19] REQUEST: 341 - STARTED in background (active_jobs=341)
[17:19:19] REQUEST: 342 - STARTED in background (active_jobs=342)
[17:19:19] REQUEST: 343 - STARTED in background (active_jobs=343)
[17:19:19] REQUEST: 344 - STARTED in background (active_jobs=344)
[17:19:19] REQUEST: 345 - STARTED in background (active_jobs=345)
[17:19:19] REQUEST: 346 - STARTED in background (active_jobs=346)
[17:19:19] REQUEST: 347 - STARTED in background (active_jobs=347)
[17:19:19] REQUEST: 348 - STARTED in background (active_jobs=348)
[17:19:19] REQUEST: 349 - STARTED in background (active_jobs=349)
[17:19:19] REQUEST: 350 - STARTED in background (active_jobs=350)
[17:19:19] REQUEST: 351 - STARTED in background (active_jobs=351)
[17:19:19] REQUEST: 352 - STARTED in background (active_jobs=352)
[17:19:19] REQUEST: 353 - STARTED in background (active_jobs=353)
[17:19:19] REQUEST: 354 - STARTED in background (active_jobs=354)
[17:19:19] REQUEST: 355 - STARTED in background (active_jobs=355)
[17:19:19] REQUEST: 356 - STARTED in background (active_jobs=356)
[17:19:19] REQUEST: 357 - STARTED in background (active_jobs=357)
[17:19:19] REQUEST: 358 - STARTED in background (active_jobs=358)
[17:19:19] REQUEST: 359 - STARTED in background (active_jobs=359)
[17:19:19] REQUEST: 360 - STARTED in background (active_jobs=360)
[17:19:19] REQUEST: 361 - STARTED in background (active_jobs=361)
[17:19:19] REQUEST: 362 - STARTED in background (active_jobs=362)
[17:19:19] REQUEST: 363 - STARTED in background (active_jobs=363)
[17:19:19] REQUEST: 364 - STARTED in background (active_jobs=364)
[17:19:19] REQUEST: 365 - STARTED in background (active_jobs=365)
[17:19:19] REQUEST: 366 - STARTED in background (active_jobs=366)
[17:19:19] REQUEST: 367 - STARTED in background (active_jobs=367)
[17:19:19] REQUEST: 368 - STARTED in background (active_jobs=368)
[17:19:19] REQUEST: 369 - STARTED in background (active_jobs=369)
[17:19:19] REQUEST: 370 - STARTED in background (active_jobs=370)
[17:19:19] REQUEST: 371 - STARTED in background (active_jobs=371)
[17:19:19] REQUEST: 372 - STARTED in background (active_jobs=372)
[17:19:19] REQUEST: 373 - STARTED in background (active_jobs=373)
[17:19:19] REQUEST: 374 - STARTED in background (active_jobs=374)
[17:19:19] REQUEST: 375 - STARTED in background (active_jobs=375)
[17:19:19] REQUEST: 376 - STARTED in background (active_jobs=376)
[17:19:19] REQUEST: 377 - STARTED in background (active_jobs=377)
[17:19:19] REQUEST: 378 - STARTED in background (active_jobs=378)
[17:19:19] REQUEST: 379 - STARTED in background (active_jobs=379)
[17:19:19] REQUEST: 380 - STARTED in background (active_jobs=380)
[17:19:19] REQUEST: 381 - STARTED in background (active_jobs=381)
[17:19:19] REQUEST: 382 - STARTED in background (active_jobs=382)
[17:19:19] REQUEST: 383 - STARTED in background (active_jobs=383)
[17:19:19] REQUEST: 384 - STARTED in background (active_jobs=384)
[17:19:19] REQUEST: 385 - STARTED in background (active_jobs=385)
[17:19:19] REQUEST: 386 - STARTED in background (active_jobs=386)
[17:19:19] REQUEST: 387 - STARTED in background (active_jobs=387)
[17:19:19] REQUEST: 388 - STARTED in background (active_jobs=388)
[17:19:19] REQUEST: 389 - STARTED in background (active_jobs=389)
[17:19:19] REQUEST: 390 - STARTED in background (active_jobs=390)
[17:19:19] REQUEST: 391 - STARTED in background (active_jobs=391)
[17:19:19] REQUEST: 392 - STARTED in background (active_jobs=392)
[17:19:19] REQUEST: 393 - STARTED in background (active_jobs=393)
[17:19:19] REQUEST: 394 - STARTED in background (active_jobs=394)
[17:19:19] REQUEST: 395 - STARTED in background (active_jobs=395)
[17:19:19] REQUEST: 396 - STARTED in background (active_jobs=396)
[17:19:19] REQUEST: 397 - STARTED in background (active_jobs=397)
[17:19:19] REQUEST: 398 - STARTED in background (active_jobs=398)
[17:19:19] REQUEST: 399 - STARTED in background (active_jobs=399)
[17:19:19] REQUEST: 400 - STARTED in background (active_jobs=400)
[17:19:19] REQUEST: 401 - STARTED in background (active_jobs=401)
